,step,TrainAverageReturn,EvalAverageReturn,Alpha
154,26016,-8600.955078125,-6115.0,0.9541673064231873
155,26120,-8542.376953125,-4795.5,0.9539278149604797
156,26224,-8540.193359375,-3711.300048828125,0.9536901116371155
157,26328,-8463.7578125,-7599.2998046875,0.9534530639648438
158,26432,-8431.65625,-9046.7998046875,0.9532171487808228
159,26536,-8411.2705078125,-6677.0,0.9529826641082764
160,26640,-8367.6064453125,-2694.0,0.9527503252029419
161,26744,-8344.08203125,-4233.0,0.9525207281112671
162,26848,-8291.2509765625,-8014.0,0.9522926211357117
163,26952,-8267.0986328125,-5702.2998046875,0.9520664811134338
164,27056,-8212.3095703125,-12255.900390625,0.9518423676490784
165,27160,-8280.806640625,-4548.39990234375,0.9516200423240662
166,27264,-8281.8427734375,-8559.7001953125,0.9513996243476868
167,27368,-8279.548828125,-9887.5,0.9511802792549133
168,27472,-8214.3349609375,-4971.39990234375,0.9509617686271667
169,27576,-8187.00732421875,-5773.60009765625,0.9507449269294739
170,27680,-8217.58984375,-5030.2001953125,0.9505300521850586
171,27784,-8193.142578125,-7300.7001953125,0.9503169059753418
172,27888,-8208.857421875,-7465.2001953125,0.9501063227653503
173,27992,-8229.2958984375,-14620.099609375,0.9498975872993469
174,28096,-8123.78564453125,-9066.599609375,0.9496906399726868
175,28200,-8119.8447265625,-11605.0,0.9494848847389221
176,28304,-8151.57568359375,-4686.5,0.9492802619934082
177,28408,-8158.42529296875,-3233.199951171875,0.9490769505500793
178,28512,-8150.04052734375,-7451.10009765625,0.9488754272460938
179,28616,-8180.26318359375,-6122.89990234375,0.9486760497093201
180,28720,-8126.2412109375,-8882.7001953125,0.9484785199165344
181,28824,-8067.029296875,-8245.7998046875,0.9482831358909607
182,28928,-8006.638671875,-7806.5,0.9480888247489929
183,29032,-8040.6513671875,-3282.0,0.9478965401649475
184,29136,-8011.81591796875,-5225.39990234375,0.9477046728134155
185,29240,-7979.50048828125,-9772.2001953125,0.9475138783454895
186,29344,-7940.119140625,-5232.7998046875,0.9473253488540649
187,29448,-7948.6953125,-11557.2998046875,0.9471371173858643
188,29552,-7930.77978515625,-2433.699951171875,0.9469501376152039
189,29656,-7908.4033203125,-6842.0,0.9467647671699524
